rank,Protein,BaitUnit,gamma3,pi1,pi2,pi3,rep1,rep2,gamma3_avg,FDR
1089,MAP7D2,TMEMmyc,0.9809713784276016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,14.0,0.9132410028027456,0.007045718508923872
1089,NBEA,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,9.0,0.9132410028027456,0.007007505048382966
1089,NBEA,TMEMmyc,0.9809713784276016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,12.0,0.9132410028027456,0.007007505048382966
1089,OFD1,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,8.0,0.9132410028027456,0.007083895366533225
1089,OFD1,TMEMmyc,0.9809713784276016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,11.0,0.9132410028027456,0.007083895366533225
1089,UFSP2,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,8.0,0.9132410028027456,0.006969254932244418
1089,UFSP2,TMEMmyc,0.9809713784276016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,12.0,0.9132410028027456,0.006969254932244418
1090,PRIM2,TMEMV5,0.9486419990592847,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,9.0,0.9101262194566504,0.007202675689598959
1090,PRIM2,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,11.0,0.9101262194566504,0.007202675689598959
1090,RPS26,TMEMV5,0.9486419990592847,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,7.0,0.9101262194566504,0.007123526714152573
1090,RPS26,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,9.0,0.9101262194566504,0.007123526714152573
1090,SRP54,TMEMV5,0.9486419990592847,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,9.0,0.9101262194566504,0.007163120137037356
1090,SRP54,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,9.0,0.9101262194566504,0.007163120137037356
1091,RPAP2,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,6.0,0.9086183508734713,0.007242914204626172
1091,RPAP2,TMEMmyc,0.9717260745690534,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,11.0,0.9086183508734713,0.007242914204626172
1092,SPG7,TMEMV5,0.9968414116873441,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,19.0,10.0,0.9079371102653037,0.0073239265976825915
1092,SPG7,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,11.0,0.9079371102653037,0.0073239265976825915
1092,UQCRFS1,TMEMV5,0.9968414116873441,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,14.0,0.9079371102653037,0.0072834397543299805
1092,UQCRFS1,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,8.0,0.9079371102653037,0.0072834397543299805
1093,ACAA2,TMEMV5,0.9952695882515816,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,17.0,11.0,0.9071511985474224,0.007364749926968938
1093,ACAA2,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,8.0,0.9071511985474224,0.007364749926968938
1093,FLOT1,TMEMV5,0.9952695882515816,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,13.0,0.9071511985474224,0.0074055343026968035
1093,FLOT1,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,9.0,0.9071511985474224,0.0074055343026968035
1094,EXO1,TMEMV5,0.992921125383769,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,14.0,0.905976967113516,0.007446839738359077
1094,EXO1,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,5.0,0.905976967113516,0.007446839738359077
1095,MRPL38,TMEMV5,0.9894191383845097,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,11.0,0.9042259736138865,0.007488940399296997
1095,MRPL38,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,12.0,0.9042259736138865,0.007488940399296997
1095,RIOK2,TMEMV5,0.9894191383845097,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,11.0,0.9042259736138865,0.007531000945264989
1095,RIOK2,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,10.0,0.9042259736138865,0.007531000945264989
1096,CSNK2B,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,8.0,0.90184547118629,0.007703370945965787
1096,CSNK2B,TMEMmyc,0.9581803151946906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,8.0,0.90184547118629,0.007703370945965787
1096,FAM83D,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,8.0,0.90184547118629,0.007746361040009391
1096,FAM83D,TMEMmyc,0.9581803151946906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,11.0,0.90184547118629,0.007746361040009391
1096,HDAC3,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,7.0,0.90184547118629,0.007574155006154725
1096,HDAC3,TMEMmyc,0.9581803151946906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,10.0,0.90184547118629,0.007574155006154725
1096,MCM10,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,7.0,0.90184547118629,0.007660339947931656
1096,MCM10,TMEMmyc,0.9581803151946906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,10.0,0.90184547118629,0.007660339947931656
1096,RAB39A,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,11.0,0.90184547118629,0.007617267987500539
1096,RAB39A,TMEMmyc,0.9581803151946906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,9.0,0.90184547118629,0.007617267987500539
1097,ATP6V0D1,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,8.0,0.9009977298957703,0.007876293516133103
1097,ATP6V0D1,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,12.0,0.9009977298957703,0.007876293516133103
1097,FOXRED1,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,10.0,0.9009977298957703,0.007833023821646827
1097,FOXRED1,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,9.0,0.9009977298957703,0.007833023821646827
1097,RAB43,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,9.0,0.9009977298957703,0.008005856516021391
1097,RAB43,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,9.0,0.9009977298957703,0.008005856516021391
1097,SALL2,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,5.0,0.9009977298957703,0.00791952215777831
1097,SALL2,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,7.0,0.9009977298957703,0.00791952215777831
1097,STXBP2,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,9.0,0.9009977298957703,0.007962709804979092
1097,STXBP2,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,10.0,0.9009977298957703,0.007962709804979092
1097,TRIP4,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,9.0,0.9009977298957703,0.00778971301581187
1097,TRIP4,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,9.0,0.9009977298957703,0.00778971301581187
1098,ANAPC2,TMEMV5,0.9248917045696192,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,8.0,0.8982510722118175,0.008050263465937147
1098,ANAPC2,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,10.0,0.8982510722118175,0.008050263465937147
1098,HECTD3,TMEMV5,0.9248917045696192,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,9.0,0.8982510722118175,0.00818323224217496
1098,HECTD3,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,11.0,0.8982510722118175,0.00818323224217496
1098,LRCH2,TMEMV5,0.9248917045696192,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,6.0,0.8982510722118175,0.008271668627379125
1098,LRCH2,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,11.0,0.8982510722118175,0.008271668627379125
1098,PHF6,TMEMV5,0.9248917045696192,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,11.0,0.8982510722118175,0.008315824158395093
1098,PHF6,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,9.0,0.8982510722118175,0.008315824158395093
1098,RAB12,TMEMV5,0.9248917045696192,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,9.0,0.8982510722118175,0.008094628363816997
1098,RAB12,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,8.0,0.8982510722118175,0.008094628363816997
1098,RDH13,TMEMV5,0.9248917045696192,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,10.0,0.8982510722118175,0.008138951269365681
1098,RDH13,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,11.0,0.8982510722118175,0.008138951269365681
1098,UBE4A,TMEMV5,0.9248917045696192,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,8.0,0.8982510722118175,0.0082274713417239
1098,UBE4A,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,7.0,0.8982510722118175,0.0082274713417239
1099,ELMOD2,TMEMV5,0.9765038236427324,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,13.0,0.8977683162429978,0.008537115062256089
1099,ELMOD2,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,7.0,0.8977683162429978,0.008537115062256089
1099,GLE1,TMEMV5,0.9765038236427324,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,16.0,8.0,0.8977683162429978,0.008360165924022387
1099,GLE1,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,10.0,0.8977683162429978,0.008360165924022387
1099,PYCR3,TMEMV5,0.9765038236427324,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,10.0,0.8977683162429978,0.008404465838053996
1099,PYCR3,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,9.0,0.8977683162429978,0.008404465838053996
1099,STRBP,TMEMV5,0.9765038236427324,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,9.0,0.8977683162429978,0.008492940348114294
1099,STRBP,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,11.0,0.8977683162429978,0.008492940348114294
1099,VPS26A,TMEMV5,0.9765038236427324,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,9.0,0.8977683162429978,0.008448723959713876
1099,VPS26A,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,8.0,0.8977683162429978,0.008448723959713876
1100,CIC,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,7.0,0.8924191599288872,0.008583767782467513
1100,CIC,TMEMmyc,0.9999557041634196,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,21.0,20.0,0.8924191599288872,0.008583767782467513
1101,SEC63,TMEMV5,0.9651649803667747,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,9.0,0.892098894605019,0.008630527357614647
1101,SEC63,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,8.0,0.892098894605019,0.008630527357614647
1101,THUMPD3,TMEMV5,0.9651649803667747,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,9.0,0.892098894605019,0.008677242923749877
1101,THUMPD3,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,9.0,0.892098894605019,0.008677242923749877
1102,PCCA,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,8.0,0.8920329497798096,0.008817219155840723
1102,PCCA,TMEMmyc,0.93855527238173,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,12.0,0.8920329497798096,0.008817219155840723
1102,PDXP,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,10.0,0.8920329497798096,0.008723945561236443
1102,PDXP,TMEMmyc,0.93855527238173,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,10.0,0.8920329497798096,0.008723945561236443
1102,PSMA5,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,10.0,0.8920329497798096,0.008770604284630404
1102,PSMA5,TMEMmyc,0.93855527238173,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,13.0,0.8920329497798096,0.008770604284630404
1102,STK10,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,8.0,0.8920329497798096,0.00895680127371639
1102,STK10,TMEMmyc,0.93855527238173,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,7.0,0.8920329497798096,0.00895680127371639
1102,TIMM29,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,9.0,0.8920329497798096,0.008910317588764994
1102,TIMM29,TMEMmyc,0.93855527238173,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,12.0,0.8920329497798096,0.008910317588764994
1102,UGGT1,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,4.0,0.8920329497798096,0.00886379023666005
1102,UGGT1,TMEMmyc,0.93855527238173,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,4.0,0.8920329497798096,0.00886379023666005
1103,EHMT2,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,10.0,0.8915912773826216,0.009050052020405245
1103,EHMT2,TMEMmyc,0.9982999390708882,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,15.0,0.8915912773826216,0.009050052020405245
1103,NES,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,5.0,0.8915912773826216,0.009003448516372891
1103,NES,TMEMmyc,0.9982999390708882,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,21.0,11.0,0.8915912773826216,0.009003448516372891
1104,HAUS1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,9.0,0.8911673450601441,0.00909681050349777
1104,HAUS1,TMEMmyc,0.9974520744259333,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,14.0,0.8911673450601441,0.00909681050349777
1105,SPDL1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,9.0,0.8895839918701811,0.009144266802151784
1105,SPDL1,TMEMmyc,0.9942853680460073,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,10.0,0.8895839918701811,0.009144266802151784
1105,TPM1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,10.0,0.8895839918701811,0.009239046157629244
1105,TPM1,TMEMmyc,0.9942853680460073,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,10.0,0.8895839918701811,0.009239046157629244
1105,ZNF512,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,8.0,0.8895839918701811,0.009191678666069231
1105,ZNF512,TMEMmyc,0.9942853680460073,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,15.0,0.8895839918701811,0.009191678666069231
1106,FAM91A1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,7.0,0.8881675453757677,0.00933497267325954
1106,FAM91A1,TMEMmyc,0.9914524750571806,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,14.0,0.8881675453757677,0.00933497267325954
1106,MIB1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,8.0,0.8881675453757677,0.009430719970738263
1106,MIB1,TMEMmyc,0.9914524750571806,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,11.0,0.8881675453757677,0.009430719970738263
1106,PRPF39,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,10.0,0.8881675453757677,0.009478526569549417
1106,PRPF39,TMEMmyc,0.9914524750571806,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,16.0,0.8881675453757677,0.009478526569549417
1106,SMARCB1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,9.0,0.8881675453757677,0.009287031849147767
1106,SMARCB1,TMEMmyc,0.9914524750571806,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,11.0,0.8881675453757677,0.009287031849147767
1106,WDR82,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,8.0,0.8881675453757677,0.0093828686928628
1106,WDR82,TMEMmyc,0.9914524750571806,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,12.0,0.8881675453757677,0.0093828686928628
1107,ANKRD26,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,9.0,0.8860579451211841,0.009673239576649634
1107,ANKRD26,TMEMmyc,0.9872332745480135,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,10.0,0.8860579451211841,0.009673239576649634
1107,APRT,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,12.0,0.8860579451211841,0.009527272966333955
1107,APRT,TMEMmyc,0.9872332745480135,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,13.0,0.8860579451211841,0.009527272966333955
1107,ARAP1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,6.0,0.8860579451211841,0.009575973890733435
1107,ARAP1,TMEMmyc,0.9872332745480135,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,11.0,0.8860579451211841,0.009575973890733435
1107,PSMF1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,7.0,0.8860579451211841,0.009624629406345593
1107,PSMF1,TMEMmyc,0.9872332745480135,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,10.0,0.8860579451211841,0.009624629406345593
1108,HSPBP1,TMEMV5,0.9486419990592847,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,8.0,0.883837403951274,0.009722838717996667
1108,HSPBP1,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,6.0,0.883837403951274,0.009722838717996667
1108,LRATD2,TMEMV5,0.9486419990592847,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,10.0,0.883837403951274,0.009821898520072727
1108,LRATD2,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,10.0,0.883837403951274,0.009821898520072727
1108,PGS1,TMEMV5,0.9486419990592847,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,8.0,0.883837403951274,0.009772391677647842
1108,PGS1,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,9.0,0.883837403951274,0.009772391677647842
1108,VPS29,TMEMV5,0.9486419990592847,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,9.0,0.883837403951274,0.009871359309620938
1108,VPS29,TMEMmyc,0.8190328088432632,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,8.0,0.883837403951274,0.009871359309620938
1109,KIF18B,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,6.0,0.8829269970609782,0.00997098908994566
1109,KIF18B,TMEMmyc,0.9809713784276016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,14.0,0.8829269970609782,0.00997098908994566
1109,NHSL1,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,8.0,0.8829269970609782,0.009921197358728052
1109,NHSL1,TMEMmyc,0.9809713784276016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,13.0,0.8829269970609782,0.009921197358728052
1110,C8orf33,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,8.0,0.8815129001655337,0.010372900611221668
1110,C8orf33,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,10.0,0.8815129001655337,0.010372900611221668
1110,DHCR24,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,10.0,0.8815129001655337,0.010071746852939645
1110,DHCR24,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,10.0,0.8815129001655337,0.010071746852939645
1110,LRRC41,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,11.0,0.8815129001655337,0.010272702094796046
1110,LRRC41,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,7.0,0.8815129001655337,0.010272702094796046
1110,RAB3D,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,9.0,0.8815129001655337,0.010172317681308411
1110,RAB3D,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,8.0,0.8815129001655337,0.010172317681308411
1110,SLMAP,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,6.0,0.8815129001655337,0.010222533157503664
1110,SLMAP,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,9.0,0.8815129001655337,0.010222533157503664
1110,SMARCD3,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,7.0,0.8815129001655337,0.010122055601422953
1110,SMARCD3,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,10.0,0.8815129001655337,0.010122055601422953
1110,TOE1,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,8.0,0.8815129001655337,0.010322824557852866
1110,TOE1,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,10.0,0.8815129001655337,0.010322824557852866
1110,VAPB,TMEMV5,0.8914153604770515,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,10.0,0.8815129001655337,0.010021391370830251
1110,VAPB,TMEMmyc,0.871610439854016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,7.0,0.8815129001655337,0.010021391370830251
1111,MYL6,TMEMV5,0.7848826156943548,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,8.0,0.8783043451317041,0.010424415074089357
1111,MYL6,TMEMmyc,0.9717260745690534,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,13.0,0.8783043451317041,0.010424415074089357
1112,CC2D1A,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,9.0,0.8780453632461893,0.010784521878405796
1112,CC2D1A,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,10.0,0.8780453632461893,0.010784521878405796
1112,COQ8B,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,7.0,0.8780453632461893,0.010630475529848655
1112,COQ8B,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,9.0,0.8780453632461893,0.010630475529848655
1112,EIF4ENIF1,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,9.0,0.8780453632461893,0.010579031832425383
1112,EIF4ENIF1,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,8.0,0.8780453632461893,0.010579031832425383
1112,EXOSC3,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,10.0,0.8780453632461893,0.010527540568014202
1112,EXOSC3,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,8.0,0.8780453632461893,0.010527540568014202
1112,FOXK2,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,10.0,0.8780453632461893,0.010835775965485281
1112,FOXK2,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,10.0,0.8780453632461893,0.010835775965485281
1112,MYO18A,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,4.0,0.8780453632461893,0.010733220487138881
1112,MYO18A,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,6.0,0.8780453632461893,0.010733220487138881
1112,SEPTIN11,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,7.0,0.8780453632461893,0.010681871726166274
1112,SEPTIN11,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,10.0,0.8780453632461893,0.010681871726166274
1112,SPG11,TMEMV5,0.8455106271778894,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,7.0,0.8780453632461893,0.010476001670610966
1112,SPG11,TMEMmyc,0.9105800993144891,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,12.0,0.8780453632461893,0.010476001670610966
1113,PPP4R3B,TMEMV5,0.999062037153074,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,21.0,11.0,0.8750675292543234,0.010888355087503803
1113,PPP4R3B,TMEMmyc,0.7510730213555729,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,10.0,0.8750675292543234,0.010888355087503803
1114,ATP6V0A2,TMEMV5,0.9968414116873441,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,17.0,12.0,0.8739572165214584,0.01094139720099576
